Date,entity_id,data_name,PT,QT,ST
2021-01-03T10:00:00Z,5a6529c0-4533-11eb-8dd2-3f3b7e1fb525,Power3p_46,0,0,0
2021-01-03T10:00:00Z,6872b960-4692-11ea-bd76-a73c738b665f,Power3p_19,538.989589041096,63.7420890410959,903.48345890411
2021-01-03T10:00:00Z,6f4377b0-4543-11eb-8dd2-3f3b7e1fb525,Power3p_50,0,0,0
2021-01-03T10:00:00Z,6f706aa0-0a28-11eb-9d8c-c72b6b3391cc,Power3p_31,301.319415584416,7.0375,477.420842953343
2021-01-03T10:00:00Z,7983a970-4693-11ea-bd76-a73c738b665f,Power3p_27,2417.0170945946,0,2476.91540540541
2021-01-03T10:00:00Z,80ff6a40-4543-11eb-8dd2-3f3b7e1fb525,Power3p_51,20.1518275862069,0,36.1383103448276
2021-01-03T10:00:00Z,81546c50-4690-11ea-bd76-a73c738b665f,Power3p_7,1944.01452991453,34.1750427350427,2281.53683760684
2021-01-03T10:00:00Z,8501ae10-4542-11eb-8dd2-3f3b7e1fb525,Power3p_47,0.0225,3.615,3.625
2021-01-03T10:00:00Z,8a1430d0-4692-11ea-bd76-a73c738b665f,Power3p_20,1543.37612244898,0,1599.36414965986
2021-01-03T10:00:00Z,8fcc6200-4691-11ea-bd76-a73c738b665f,Power3p_13,0,0,0
2021-01-03T10:00:00Z,9be27d70-4693-11ea-bd76-a73c738b665f,Power3p_28,1136.03328794179,89.2053347193346,1371.82732796258
2021-01-03T10:00:00Z,9f8972c0-4da1-11ea-a4e5-7bde087d24ee,Power3p_29,68485.9735611318,0,95549.1391845
2021-01-03T10:00:00Z,a2067ab0-4690-11ea-bd76-a73c738b665f,Power3p_8,122.569702380952,0,171.306428571429
2021-01-03T10:00:00Z,a98f45d0-4692-11ea-bd76-a73c738b665f,Power3p_21,49.2271119832549,0,88.182295133438
2021-01-03T10:00:00Z,b0041040-4691-11ea-bd76-a73c738b665f,Power3p_14,0,0,0
2021-01-03T10:00:00Z,bb1e6360-468f-11ea-bd76-a73c738b665f,Power3p_3,139.056939655173,0,185.880488505748
2021-01-03T10:00:00Z,bb99db40-4543-11eb-8dd2-3f3b7e1fb525,Power3p_54,0,0,0
2021-01-03T10:00:00Z,ccefe450-4690-11ea-bd76-a73c738b665f,Power3p_9,2428.30210884354,180.955170068027,3764.10011904762
2021-01-03T10:00:00Z,d1239100-4692-11ea-bd76-a73c738b665f,Power3p_22,19.6192567567568,0,131.791554054054
2021-01-03T10:00:00Z,d4558c80-4691-11ea-bd76-a73c738b665f,Power3p_15,0,0,0
2021-01-03T10:00:00Z,d8f98400-468f-11ea-bd76-a73c738b665f,Power3p_4,19.8945408087324,5.76057851649715,58.4130225750435
2021-01-03T10:00:00Z,df3d6440-4543-11eb-8dd2-3f3b7e1fb525,Power3p_56,151.5025,0,269.374166666667
2021-01-03T10:00:00Z,e93418a0-468d-11ea-bd76-a73c738b665f,Power3p_0,0,0,0
2021-01-03T10:00:00Z,ecca0940-4690-11ea-bd76-a73c738b665f,Power3p_10,8251.54510204082,738.545102040816,16754.5161904762
2021-01-03T10:00:00Z,edabf2e0-4692-11ea-bd76-a73c738b665f,Power3p_23,0,0,0
2021-01-03T10:00:00Z,f958fb60-0a28-11eb-9d8c-c72b6b3391cc,Power3p_36,140,0.0181818181818182,199.580757575758
2021-01-03T10:00:00Z,fa89f990-4691-11ea-bd76-a73c738b665f,Power3p_16,250.511793478261,32.0678260869565,599.216370772947
2021-01-03T10:00:00Z,fe89e8e0-468f-11ea-bd76-a73c738b665f,Power3p_5,30.9327586206897,1.42379310344828,43.6623275862069
2021-01-03T11:00:00Z,09eed230-4691-11ea-bd76-a73c738b665f,Power3p_11,601.831543650794,34.427083994709,858.620858465607
2021-01-03T11:00:00Z,0cc640a0-4533-11eb-8dd2-3f3b7e1fb525,Power3p_45,71.1205886243387,3.96964616402116,92.7463492063492
2021-01-03T11:00:00Z,0eb68180-4693-11ea-bd76-a73c738b665f,Power3p_24,0,0,0
2021-01-03T11:00:00Z,10544a60-4528-11eb-8dd2-3f3b7e1fb525,Power3p_44,20.0259027777778,0,44.2379398148148
2021-01-03T11:00:00Z,10cbf130-0a29-11eb-9d8c-c72b6b3391cc,Power3p_37,291.649644538607,2.00570739171375,412.706115819209
2021-01-03T11:00:00Z,11c8e3e0-468e-11ea-bd76-a73c738b665f,Power3p_1,141.939873294347,0,424.355516569201
